name,screen_name,p_user_id,party,date,tweet
"Maas, Heiko",HeikoMaas,24158261,SPD,Sun Nov 22 10:37:32 +0000 2020,"{'id_': '1330460397032366082', 'raw_data': {'created_at': 'Sun Nov 22 10:37:32 +0000 2020', 'id': 1330460397032366082, 'id_str': '1330460397032366082', 'full_text': 'Wer sich heute mit Sophie Scholl o Anne Frank vergleicht,verhöhnt den Mut, den es brauchte,Haltung gegen Nazis zu zeigen. \n\nDas verharmlost den Holocaust und zeigt eine unerträgliche Geschichtsvergessenheit.\n\nNichts verbindet Coronaproteste mit Widerstandskämpfer*Innen.\n\nNichts!', 'truncated': False, 'display_text_range': [0, 279], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user_id': 24158261, 'user_id_str': '24158261', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 4152, 'favorite_count': 40265, 'reply_count': 2348, 'quote_count': 880, 'conversation_id': 1330460397032366082, 'conversation_id_str': '1330460397032366082', 'favorited': False, 'retweeted': False, 'lang': 'de', 'supplemental_language': None}}"
"Lauterbach, Dr. Karl",Karl_Lauterbach,3292982985,SPD,Tue May 26 14:59:03 +0000 2020,"{'id_': '1265296393956208641', 'raw_data': {'created_at': 'Tue May 26 14:59:03 +0000 2020', 'id': 1265296393956208641, 'id_str': '1265296393956208641', 'full_text': 'Morddrohungen bis zu Beleidigungen aller Art, einige von uns müssen viel hinnehmen. Daher sollte jeder mit Restbestand von Charakter die Hetze im Netz gegen Virologen, Epidemiologen oder Politiker einstellen. Es animiert Leute, die unberechenbar sind. Denkt an unsere Familien https://t.co/mOzXAnNLge', 'truncated': False, 'display_text_range': [0, 276], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1265296392760803329, 'id_str': '1265296392760803329', 'indices': [277, 300], 'media_url': 'http://pbs.twimg.com/media/EY88XYoXQAEhIm0.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EY88XYoXQAEhIm0.jpg', 'url': 'https://t.co/mOzXAnNLge', 'display_url': 'pic.twitter.com/mOzXAnNLge', 'expanded_url': 'https://twitter.com/Karl_Lauterbach/status/1265296393956208641/photo/1', 'type': 'photo', 'original_info': {'width': 750, 'height': 1000, 'focus_rects': [{'x': 0, 'y': 415, 'h': 420, 'w': 750}, {'x': 0, 'y': 250, 'h': 750, 'w': 750}, {'x': 0, 'y': 145, 'h': 855, 'w': 750}, {'x': 250, 'y': 0, 'h': 1000, 'w': 500}, {'x': 0, 'y': 0, 'h': 1000, 'w': 750}]}, 'sizes': {'medium': {'w': 750, 'h': 1000, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'large': {'w': 750, 'h': 1000, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1265296392760803329, 'id_str': '1265296392760803329', 'indices': [277, 300], 'media_url': 'http://pbs.twimg.com/media/EY88XYoXQAEhIm0.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EY88XYoXQAEhIm0.jpg', 'url': 'https://t.co/mOzXAnNLge', 'display_url': 'pic.twitter.com/mOzXAnNLge', 'expanded_url': 'https://twitter.com/Karl_Lauterbach/status/1265296393956208641/photo/1', 'type': 'photo', 'original_info': {'width': 750, 'height': 1000, 'focus_rects': [{'x': 0, 'y': 415, 'h': 420, 'w': 750}, {'x': 0, 'y': 250, 'h': 750, 'w': 750}, {'x': 0, 'y': 145, 'h': 855, 'w': 750}, {'x': 250, 'y': 0, 'h': 1000, 'w': 500}, {'x': 0, 'y': 0, 'h': 1000, 'w': 750}]}, 'sizes': {'medium': {'w': 750, 'h': 1000, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'large': {'w': 750, 'h': 1000, 'resize': 'fit'}}, 'media_key': '3_1265296392760803329', 'ext_alt_text': None, 'ext_media_color': {'palette': [{'rgb': {'red': 90, 'green': 70, 'blue': 46}, 'percentage': 48.89}, {'rgb': {'red': 162, 'green': 163, 'blue': 166}, 'percentage': 27.23}, {'rgb': {'red': 149, 'green': 119, 'blue': 81}, 'percentage': 8.3}, {'rgb': {'red': 127, 'green': 127, 'blue': 127}, 'percentage': 7.8}, {'rgb': {'red': 250, 'green': 219, 'blue': 161}, 'percentage': 1.15}]}, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user_id': 3292982985, 'user_id_str': '3292982985', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 3511, 'favorite_count': 25146, 'reply_count': 1979, 'quote_count': 563, 'conversation_id': 1265296393956208641, 'conversation_id_str': '1265296393956208641', 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'possibly_sensitive_editable': True, 'lang': 'de', 'supplemental_language': None}}"
"Lauterbach, Dr. Karl",Karl_Lauterbach,3292982985,SPD,Sat Nov 14 19:17:06 +0000 2020,"{'id_': '1327692049181782017', 'raw_data': {'created_at': 'Sat Nov 14 19:17:06 +0000 2020', 'id': 1327692049181782017, 'id_str': '1327692049181782017', 'full_text': 'Ich sehe nicht, was Querdenken überhaupt mit Denken zu tun hat. Wir kämpfen darum, dass unsere Kinder zur Schule gehen können und Ältere und Kranke nicht sterben. Jeder dazwischen kann bleibende Schäden haben. Querdenker sind mE selbstgerechte Saboteure der Zivilgesellschaft', 'truncated': False, 'display_text_range': [0, 275], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user_id': 3292982985, 'user_id_str': '3292982985', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 1327620806810202120, 'quoted_status_id_str': '1327620806810202120', 'quoted_status_permalink': {'url': 'https://t.co/yEl9r3lXMX', 'expanded': 'https://twitter.com/faznet/status/1327620806810202120', 'display': 'twitter.com/faznet/status/…'}, 'retweet_count': 2949, 'favorite_count': 25319, 'reply_count': 3707, 'quote_count': 630, 'conversation_id': 1327692049181782017, 'conversation_id_str': '1327692049181782017', 'favorited': False, 'retweeted': False, 'lang': 'de', 'supplemental_language': None}}"
"Esken, Saskia",EskenSaskia,1423622834,SPD,Sat Aug 01 11:07:12 +0000 2020,"{'id_': '1289518034621612032', 'raw_data': {'created_at': 'Sat Aug 01 11:07:12 +0000 2020', 'id': 1289518034621612032, 'id_str': '1289518034621612032', 'full_text': 'Tausende #Covidioten feiern sich in #Berlin als „die zweite Welle“, ohne Abstand, ohne Maske. Sie gefährden damit nicht nur unsere Gesundheit, sie gefährden unsere Erfolge gegen die Pandemie und für die Belebung von Wirtschaft, Bildung und Gesellschaft. Unverantwortlich!', 'truncated': False, 'display_text_range': [0, 271], 'entities': {'hashtags': [{'text': 'Covidioten', 'indices': [9, 20]}, {'text': 'Berlin', 'indices': [36, 43]}], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user_id': 1423622834, 'user_id_str': '1423622834', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 2284, 'favorite_count': 20144, 'reply_count': 4085, 'quote_count': 495, 'conversation_id': 1289518034621612032, 'conversation_id_str': '1289518034621612032', 'favorited': False, 'retweeted': False, 'lang': 'de', 'supplemental_language': None}}"
"Esken, Saskia",EskenSaskia,1423622834,SPD,Mon Aug 03 12:03:12 +0000 2020,"{'id_': '1290256905634484225', 'raw_data': {'created_at': 'Mon Aug 03 12:03:12 +0000 2020', 'id': 1290256905634484225, 'id_str': '1290256905634484225', 'full_text': 'Wer bei Rot über die Ampel fährt, kann sich damit auch nicht auf Freiheitsrechte berufen. Das ist nicht verboten, weil es der Politik nicht gefällt, sondern weil es Menschenleben gefährdet. Die Freiheit in diesem Land ist groß, aber sie endet, wo die der anderen beginnt. #Maske', 'truncated': False, 'display_text_range': [0, 278], 'entities': {'hashtags': [{'text': 'Maske', 'indices': [272, 278]}], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user_id': 1423622834, 'user_id_str': '1423622834', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 2096, 'favorite_count': 17166, 'reply_count': 966, 'quote_count': 137, 'conversation_id': 1290256905634484225, 'conversation_id_str': '1290256905634484225', 'favorited': False, 'retweeted': False, 'lang': 'de', 'supplemental_language': None}}"
"Lauterbach, Dr. Karl",Karl_Lauterbach,3292982985,SPD,Thu Dec 31 21:34:41 +0000 2020,"{'id_': '1344758901783359489', 'raw_data': {'created_at': 'Thu Dec 31 21:34:41 +0000 2020', 'id': 1344758901783359489, 'id_str': '1344758901783359489', 'full_text': 'Ich wünsche allen Followern ein gesundes und glückliches Neues Jahr. Danke für das Interesse und den Zuspruch, den mir viele geschenkt haben, aber auch für die konstruktive Kritik. Zusammen werden wir in 2021 die Corona-Pandemie beenden und für die Zukunft besser vorbereitet sein https://t.co/gZdbQ8bNEx', 'truncated': False, 'display_text_range': [0, 280], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1344758896800497671, 'id_str': '1344758896800497671', 'indices': [281, 304], 'media_url': 'http://pbs.twimg.com/media/EqmLF4BXAAcF4D6.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EqmLF4BXAAcF4D6.jpg', 'url': 'https://t.co/gZdbQ8bNEx', 'display_url': 'pic.twitter.com/gZdbQ8bNEx', 'expanded_url': 'https://twitter.com/Karl_Lauterbach/status/1344758901783359489/photo/1', 'type': 'photo', 'original_info': {'width': 1155, 'height': 797, 'focus_rects': [{'x': 0, 'y': 0, 'h': 647, 'w': 1155}, {'x': 207, 'y': 0, 'h': 797, 'w': 797}, {'x': 256, 'y': 0, 'h': 797, 'w': 699}, {'x': 406, 'y': 0, 'h': 797, 'w': 399}, {'x': 0, 'y': 0, 'h': 797, 'w': 1155}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1155, 'h': 797, 'resize': 'fit'}, 'small': {'w': 680, 'h': 469, 'resize': 'fit'}, 'medium': {'w': 1155, 'h': 797, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1344758896800497671, 'id_str': '1344758896800497671', 'indices': [281, 304], 'media_url': 'http://pbs.twimg.com/media/EqmLF4BXAAcF4D6.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EqmLF4BXAAcF4D6.jpg', 'url': 'https://t.co/gZdbQ8bNEx', 'display_url': 'pic.twitter.com/gZdbQ8bNEx', 'expanded_url': 'https://twitter.com/Karl_Lauterbach/status/1344758901783359489/photo/1', 'type': 'photo', 'original_info': {'width': 1155, 'height': 797, 'focus_rects': [{'x': 0, 'y': 0, 'h': 647, 'w': 1155}, {'x': 207, 'y': 0, 'h': 797, 'w': 797}, {'x': 256, 'y': 0, 'h': 797, 'w': 699}, {'x': 406, 'y': 0, 'h': 797, 'w': 399}, {'x': 0, 'y': 0, 'h': 797, 'w': 1155}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1155, 'h': 797, 'resize': 'fit'}, 'small': {'w': 680, 'h': 469, 'resize': 'fit'}, 'medium': {'w': 1155, 'h': 797, 'resize': 'fit'}}, 'media_key': '3_1344758896800497671', 'ext_media_color': {'palette': [{'rgb': {'red': 19, 'green': 25, 'blue': 30}, 'percentage': 90.23}, {'rgb': {'red': 189, 'green': 207, 'blue': 214}, 'percentage': 8.47}, {'rgb': {'red': 102, 'green': 125, 'blue': 135}, 'percentage': 1.39}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user_id': 3292982985, 'user_id_str': '3292982985', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 363, 'favorite_count': 17764, 'reply_count': 1141, 'quote_count': 44, 'conversation_id': 1344758901783359489, 'conversation_id_str': '1344758901783359489', 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'possibly_sensitive_editable': True, 'lang': 'de', 'supplemental_language': None}}"
"Kühnert, Kevin",KuehniKev,2764750474,SPD,Wed Feb 05 12:31:32 +0000 2020,"{'id_': '1225034218671083520', 'raw_data': {'created_at': 'Wed Feb 05 12:31:32 +0000 2020', 'id': 1225034218671083520, 'id_str': '1225034218671083520', 'full_text': 'Der Tabubruch, der AfD zu echter Macht verholfen zu haben, wird nun für immer mit @CDU und @fdp verbunden sein. Die Masken sind gefallen. Es werden jetzt spannende Tage. Wachsamkeit ist das Gebot der Stunde. #Thüringen', 'truncated': False, 'display_text_range': [0, 218], 'entities': {'hashtags': [{'text': 'Thüringen', 'indices': [208, 218]}], 'symbols': [], 'user_mentions': [{'screen_name': 'CDU', 'name': 'CDU Deutschlands', 'id': 20429858, 'id_str': '20429858', 'indices': [82, 86]}, {'screen_name': 'fdp', 'name': 'FDP', 'id': 39475170, 'id_str': '39475170', 'indices': [91, 95]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user_id': 2764750474, 'user_id_str': '2764750474', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 2627, 'favorite_count': 15270, 'reply_count': 561, 'quote_count': 155, 'conversation_id': 1225034218671083520, 'conversation_id_str': '1225034218671083520', 'favorited': False, 'retweeted': False, 'lang': 'de', 'supplemental_language': None, 'self_thread': {'id': 1225034218671083520, 'id_str': '1225034218671083520'}}}"
