name,screen_name,p_user_id,party,date,tweet 
"Storch, Beatrix von",Beatrix_vStorch,805308596,AfD,Fri Feb 28 19:33:20 +0000 2020,"{'id_': '1233475287704313857', 'raw_data': {'created_at': 'Fri Feb 28 19:33:20 +0000 2020', 'id': 1233475287704313857, 'id_str': '1233475287704313857', 'full_text': 'Die Kanzlerin ist weg.Sie konnte aus dem tiefsten Afrika die Rückgängigmachung demokratischer Wahlen in Thüringen fordern.Doch wenn 🇩🇪 vor einer Virus-Epidemie steht,ist sie vom Erdboden verschluckt #WoistMerkel? #Verantwortungsverweigerung #COVID2019 #coronavirus #CoronaVirusDE', 'truncated': False, 'display_text_range': [0, 279], 'entities': {'hashtags': [{'text': 'WoistMerkel', 'indices': [199, 211]}, {'text': 'Verantwortungsverweigerung', 'indices': [213, 240]}, {'text': 'COVID2019', 'indices': [241, 251]}, {'text': 'coronavirus', 'indices': [252, 264]}, {'text': 'CoronaVirusDE', 'indices': [265, 279]}], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user_id': 805308596, 'user_id_str': '805308596', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 676, 'favorite_count': 2571, 'reply_count': 324, 'quote_count': 41, 'conversation_id': 1233475287704313857, 'conversation_id_str': '1233475287704313857', 'favorited': False, 'retweeted': False, 'lang': 'de', 'supplemental_language': None}}"
"Leidig, Sabine",SabineLeidig,257461232,Die Linke,Fri May 15 13:13:25 +0000 2020,"{'id_': '1261283547698036736', 'raw_data': {'created_at': 'Fri May 15 13:13:25 +0000 2020', 'id': 1261283547698036736, 'id_str': '1261283547698036736', 'full_text': 'Großartige Ansage im #ICE an all die Anhänger*innen von #Verschwoerungstheorien in Zeiten des #coronavirus 👇🏽👍🏼 Genau zuhören👂🏻#Bahn #DeutscheBahn https://t.co/CRqnLbxZBh', 'truncated': False, 'display_text_range': [0, 146], 'entities': {'hashtags': [{'text': 'ICE', 'indices': [21, 25]}, {'text': 'Verschwoerungstheorien', 'indices': [56, 79]}, {'text': 'coronavirus', 'indices': [94, 106]}, {'text': 'Bahn', 'indices': [127, 132]}, {'text': 'DeutscheBahn', 'indices': [133, 146]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1261283466488004608, 'id_str': '1261283466488004608', 'indices': [147, 170], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1261283466488004608/pu/img/oyv_YO6nJ0U4JfmS.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1261283466488004608/pu/img/oyv_YO6nJ0U4JfmS.jpg', 'url': 'https://t.co/CRqnLbxZBh', 'display_url': 'pic.twitter.com/CRqnLbxZBh', 'expanded_url': 'https://twitter.com/SabineLeidig/status/1261283547698036736/video/1', 'type': 'photo', 'original_info': {'width': 1280, 'height': 720}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1261283466488004608, 'id_str': '1261283466488004608', 'indices': [147, 170], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1261283466488004608/pu/img/oyv_YO6nJ0U4JfmS.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1261283466488004608/pu/img/oyv_YO6nJ0U4JfmS.jpg', 'url': 'https://t.co/CRqnLbxZBh', 'display_url': 'pic.twitter.com/CRqnLbxZBh', 'expanded_url': 'https://twitter.com/SabineLeidig/status/1261283547698036736/video/1', 'type': 'video', 'original_info': {'width': 1280, 'height': 720}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 28336, 'variants': [{'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1261283466488004608/pu/vid/480x270/q2wT2jOpgKbp6Kdu.mp4?tag=10'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1261283466488004608/pu/vid/1280x720/T7KNSjOEn7jcgGrn.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1261283466488004608/pu/pl/990bqJ6pmRkKvE0o.m3u8?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1261283466488004608/pu/vid/640x360/cyFlaBFSntSvt7Xs.mp4?tag=10'}]}, 'media_key': '7_1261283466488004608', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': None, 'ext': {'mediaStats': {'r': {'ok': {'viewCount': '838978'}}, 'ttl': -1}}, 'additional_media_info': {'monetizable': False}}]}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user_id': 257461232, 'user_id_str': '257461232', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 10826, 'favorite_count': 36588, 'reply_count': 1164, 'quote_count': 1870, 'conversation_id': 1261283547698036736, 'conversation_id_str': '1261283547698036736', 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'possibly_sensitive_editable': True, 'lang': 'de', 'supplemental_language': None}}"
"Movassat, Niema",NiemaMovassat,111054843,Die Linke,Wed Nov 11 17:17:02 +0000 2020,"{'id_': '1326574669101735943', 'raw_data': {'created_at': 'Wed Nov 11 17:17:02 +0000 2020', 'id': 1326574669101735943, 'id_str': '1326574669101735943', 'full_text': '""Mein Lehrer wollte, dass ich auf die Hauptschule gehe. Erst durch das Einschreiten meines deutschen Nachbarn konnte ich aufs Gymnasium."" \n\nProf. Dr. Uğur #Şahin\nEntwickler des #Covid19 Impfstoffes.\n\nJa, vielleicht reden wir mal über Diskriminierungen  durch unser Bildungssystem.', 'truncated': False, 'display_text_range': [0, 280], 'entities': {'hashtags': [{'text': 'Şahin', 'indices': [155, 161]}, {'text': 'Covid19', 'indices': [177, 185]}], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user_id': 111054843, 'user_id_str': '111054843', 'geo': None, 'coordinates': None, 'place': {'id': '3078869807f9dd36', 'url': 'https://api.twitter.com/1.1/geo/id/3078869807f9dd36.json', 'place_type': 'city', 'name': 'Berlin', 'full_name': 'Berlin, Germany', 'country_code': 'DE', 'country': 'Germany', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[13.088304, 52.338079], [13.760909, 52.338079], [13.760909, 52.675323], [13.088304, 52.675323]]]}, 'attributes': {}}, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1407, 'favorite_count': 7787, 'reply_count': 123, 'quote_count': 99, 'conversation_id': 1326574669101735943, 'conversation_id_str': '1326574669101735943', 'favorited': False, 'retweeted': False, 'lang': 'de', 'supplemental_language': None, 'self_thread': {'id': 1326574669101735943, 'id_str': '1326574669101735943'}}}"
"Movassat, Niema",NiemaMovassat,111054843,Die Linke,Wed Nov 18 08:26:47 +0000 2020,"{'id_': '1328977944275013639', 'raw_data': {'created_at': 'Wed Nov 18 08:26:47 +0000 2020', 'id': 1328977944275013639, 'id_str': '1328977944275013639', 'full_text': 'Üblicherweise darf jeder Abgeordnete 6 Gäste mit in den #Bundestag nehmen. Diese Regel ist für heute ausgesetzt, aus Sorge, MdB könnten die irren Demonstranten mit reinnehmen.\n\nSo ist das, wenn man den verlängerten Arm der Coronaleugner und Nazis im #Parlament sitzen hat.\n\n#b1811', 'truncated': False, 'display_text_range': [0, 280], 'entities': {'hashtags': [{'text': 'Bundestag', 'indices': [56, 66]}, {'text': 'Parlament', 'indices': [250, 260]}, {'text': 'b1811', 'indices': [274, 280]}], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user_id': 111054843, 'user_id_str': '111054843', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 549, 'favorite_count': 6096, 'reply_count': 185, 'quote_count': 60, 'conversation_id': 1328977944275013639, 'conversation_id_str': '1328977944275013639', 'favorited': False, 'retweeted': False, 'lang': 'de', 'supplemental_language': None}}"
"Movassat, Niema",NiemaMovassat,111054843,Die Linke,Fri Mar 13 08:08:55 +0000 2020,"{'id_': '1238376479291052035', 'raw_data': {'created_at': 'Fri Mar 13 08:08:55 +0000 2020', 'id': 1238376479291052035, 'id_str': '1238376479291052035', 'full_text': 'Vor kurzem noch forderte die #Bertelsmannstiftung, 50 % der deutschen Krankenhäuser dicht zu machen.\n\nMan stelle sich vor, dieser Plan wäre Realität geworden.\n\nKönnen wir uns darauf einigen, zum Schutz der Menschheit nie mehr auf Neoliberale zu hören?\n\n#COVID19 #coronavirus', 'truncated': False, 'display_text_range': [0, 274], 'entities': {'hashtags': [{'text': 'Bertelsmannstiftung', 'indices': [29, 49]}, {'text': 'COVID19', 'indices': [253, 261]}, {'text': 'coronavirus', 'indices': [262, 274]}], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user_id': 111054843, 'user_id_str': '111054843', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 1150853791140458501, 'quoted_status_id_str': '1150853791140458501', 'quoted_status_permalink': {'url': 'https://t.co/YUZ8QuTOKK', 'expanded': 'https://twitter.com/heutejournal/status/1150853791140458501', 'display': 'twitter.com/heutejournal/s…'}, 'retweet_count': 1366, 'favorite_count': 4507, 'reply_count': 129, 'quote_count': 56, 'conversation_id': 1238376479291052035, 'conversation_id_str': '1238376479291052035', 'favorited': False, 'retweeted': False, 'lang': 'de', 'supplemental_language': None}}"
"Riexinger, Bernd",b_riexinger,849012308,Die Linke,Wed Apr 22 14:58:40 +0000 2020,"{'id_': '1252975112913145856', 'raw_data': {'created_at': 'Wed Apr 22 14:58:40 +0000 2020', 'id': 1252975112913145856, 'id_str': '1252975112913145856', 'full_text': 'Nach meinem Tweet zu überteuerten Masken hat #Trigema eine Kalkulation geschickt. Diese war überzeugend. Trigema produziert vergleichsweise #sozial. Das finde ich richtig, daher Tweet gelöscht. Die Kritik an der #BuReg aber bleibt: Bei #Maskenpflicht braucht es bezahlbare Masken!', 'truncated': False, 'display_text_range': [0, 280], 'entities': {'hashtags': [{'text': 'Trigema', 'indices': [45, 53]}, {'text': 'sozial', 'indices': [140, 147]}, {'text': 'BuReg', 'indices': [212, 218]}, {'text': 'Maskenpflicht', 'indices': [236, 250]}], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user_id': 849012308, 'user_id_str': '849012308', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 523, 'favorite_count': 4893, 'reply_count': 597, 'quote_count': 230, 'conversation_id': 1252975112913145856, 'conversation_id_str': '1252975112913145856', 'favorited': False, 'retweeted': False, 'lang': 'de', 'supplemental_language': None}}"
"Gysi, Dr. Gregor",GregorGysi,888289790,Die Linke,Wed Nov 18 08:16:27 +0000 2020,"{'id_': '1328975343248699392', 'raw_data': {'created_at': 'Wed Nov 18 08:16:27 +0000 2020', 'id': 1328975343248699392, 'id_str': '1328975343248699392', 'full_text': 'Ich stimme heute gegen das #Infektionsschutzgesetz der Bundesregierung. Der Bundestag darf das Heft des Handelns nicht auf die Bundesregierung übertragen.', 'truncated': False, 'display_text_range': [0, 154], 'entities': {'hashtags': [{'text': 'Infektionsschutzgesetz', 'indices': [27, 50]}], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user_id': 888289790, 'user_id_str': '888289790', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 523, 'favorite_count': 4717, 'reply_count': 398, 'quote_count': 169, 'conversation_id': 1328975343248699392, 'conversation_id_str': '1328975343248699392', 'favorited': False, 'retweeted': False, 'lang': 'de', 'supplemental_language': None, 'self_thread': {'id': 1328975343248699392, 'id_str': '1328975343248699392'}}}"
"Gysi, Dr. Gregor",GregorGysi,888289790,Die Linke,Thu May 07 19:11:15 +0000 2020,"{'id_': '1258474494328549376', 'raw_data': {'created_at': 'Thu May 07 19:11:15 +0000 2020', 'id': 1258474494328549376, 'id_str': '1258474494328549376', 'full_text': 'Atombomber sind nicht systemrelevant. 18,5 Mrd. € für 138 neue Kampfflugzeuge fehlen für Investitionen und bessere Bezahlung in Gesundheit und Pflege, Bildung und Erziehung, Handel und Logistik und die Bewältigung der Coronakrise. Katastrophale Entscheidung stoppen! https://t.co/iURFBMkMkn', 'truncated': False, 'display_text_range': [0, 266], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1258472255580930049, 'id_str': '1258472255580930049', 'indices': [267, 290], 'media_url': 'http://pbs.twimg.com/media/EXb_wABWkAAaQ_G.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EXb_wABWkAAaQ_G.jpg', 'url': 'https://t.co/iURFBMkMkn', 'display_url': 'pic.twitter.com/iURFBMkMkn', 'expanded_url': 'https://twitter.com/GregorGysi/status/1258474494328549376/video/1', 'type': 'photo', 'original_info': {'width': 1280, 'height': 720}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1258472255580930049, 'id_str': '1258472255580930049', 'indices': [267, 290], 'media_url': 'http://pbs.twimg.com/media/EXb_wABWkAAaQ_G.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EXb_wABWkAAaQ_G.jpg', 'url': 'https://t.co/iURFBMkMkn', 'display_url': 'pic.twitter.com/iURFBMkMkn', 'expanded_url': 'https://twitter.com/GregorGysi/status/1258474494328549376/video/1', 'type': 'video', 'original_info': {'width': 1280, 'height': 720}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 330000, 'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1258472255580930049/vid/1280x720/gt3LLdg8ft6qLGCi.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1258472255580930049/pl/3k07R-fNsmnzYGIU.m3u8?tag=13'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1258472255580930049/vid/480x270/V2iRZwWqTuFMpzlm.mp4?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1258472255580930049/vid/640x360/QfO9WfU1cQBiT24e.mp4?tag=13'}]}, 'media_key': '13_1258472255580930049', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': None, 'ext': {'mediaStats': {'r': {'ok': {'viewCount': '45622'}}, 'ttl': -1}}, 'additional_media_info': {'title': '', 'description': '', 'embeddable': True, 'monetizable': False}}]}, 'source': '<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user_id': 888289790, 'user_id_str': '888289790', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 931, 'favorite_count': 4242, 'reply_count': 175, 'quote_count': 81, 'conversation_id': 1258474494328549376, 'conversation_id_str': '1258474494328549376', 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'possibly_sensitive_editable': True, 'lang': 'de', 'supplemental_language': None}}"
"Gysi, Dr. Gregor",GregorGysi,888289790,Die Linke,Sat Dec 12 09:20:08 +0000 2020,"{'id_': '1337688678488006656', 'raw_data': {'created_at': 'Sat Dec 12 09:20:08 +0000 2020', 'id': 1337688678488006656, 'id_str': '1337688678488006656', 'full_text': 'Die Corona-Krise hat noch einmal deutlich gemacht, dass das Gesundheitssystem nicht den Profitinteressen von Krankenhauskonzernen und Pharmalobby unterworfen werden darf. Krankenhäuser müssen sich nicht rechnen, sondern die Menschen mit der bestmöglichen Versorgung gesund machen.', 'truncated': False, 'display_text_range': [0, 280], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user_id': 888289790, 'user_id_str': '888289790', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 482, 'favorite_count': 4461, 'reply_count': 156, 'quote_count': 85, 'conversation_id': 1337688678488006656, 'conversation_id_str': '1337688678488006656', 'favorited': False, 'retweeted': False, 'lang': 'de', 'supplemental_language': None}}"
"Perli, Victor",victorperli,3350681139,Die Linke,Sun Mar 22 18:21:04 +0000 2020,"{'id_': '1241792023188983809', 'raw_data': {'created_at': 'Sun Mar 22 18:21:04 +0000 2020', 'id': 1241792023188983809, 'id_str': '1241792023188983809', 'full_text': 'Wenn drei FreundInnen unter freiem Himmel zusammentreffen, ist es verboten. Wenn die selben drei allerdings in der Werkshalle für Rheinmetall Waffen bauen oder für Amazon Pakete füllen, ist es kein Problem. \n\nFazit: Kapitalismus schützt vor Viren!\n#Kontaktverbot', 'truncated': False, 'display_text_range': [0, 262], 'entities': {'hashtags': [{'text': 'Kontaktverbot', 'indices': [248, 262]}], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user_id': 3350681139, 'user_id_str': '3350681139', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 733, 'favorite_count': 4172, 'reply_count': 117, 'quote_count': 30, 'conversation_id': 1241792023188983809, 'conversation_id_str': '1241792023188983809', 'favorited': False, 'retweeted': False, 'lang': 'de', 'supplemental_language': None, 'self_thread': {'id': 1241792023188983809, 'id_str': '1241792023188983809'}}}"
