tweet_id,link,tweet_content,annotation_sentiment
1337886309327785984,https://twitter.com/Karl_Lauterbach/status/1337886309327785984,Nicht ganz falsch... https://t.co/1tv0eH3Fu6,
1225059533514514432,https://twitter.com/KuehniKev/status/1225059533514514432,"Heute ist ein guter Tag, um in eine antifaschistische Partei einzutreten.",
1341176352221917185,https://twitter.com/Karl_Lauterbach/status/1341176352221917185,An wen denkt EDEKA hier? https://t.co/jVE7pG1YwV,
1280481098649255936,https://twitter.com/KarambaDiaby/status/1280481098649255936,Ich wurde - zusammen mit einer anderen Schwarzen Person - von Polizisten vor Hunderten von Mitpendler*innen kontrolliert. Sie haben nur uns beide nach dem Ausweis gefragt. Das war verletzend. #RacialProfiling passiert in diesem Land. Öffnen wir endlich unsere Augen &amp; Archive.,
1230594378353270784,https://twitter.com/KuehniKev/status/1230594378353270784,"Rassistische Morde geschehen nicht, weil die Opfer ""fremd"" sind. Das Mordopfer kann niemals die Mordursache sein.  Rassistische Morde geschehen, weil die Täter rassistisch denken und handeln. #Hanau   Das Problem heißt nicht #Fremdenfeindlichkeit. Das Problem heißt #Rassismus.",
1259966337268559878,https://twitter.com/Karl_Lauterbach/status/1259966337268559878,"Ich würde es nicht so ausdrücken, aber...",
1217846933513031681,https://twitter.com/KarambaDiaby/status/1217846933513031681,Das Bürgerbüro war heute ganz normal geöffnet. Es kamen über 50 Bürger*innen vorbei und bekundeten ihre #Solidarität. Eine von ihnen füllte die Einschusslöcher mit Rosen. Das hat mich heute sehr gerührt. Danke. https://t.co/Da9KKnEUoL,
1243950833152274432,https://twitter.com/KarambaDiaby/status/1243950833152274432,"Es ist unverschämt und unsolidarisch, wenn milliardenschwere Unternehmen ihre Miete nicht mehr bezahlen, während das kleine Café um die Ecke zahlen soll. #adidas",
1265317623480418305,https://twitter.com/Karl_Lauterbach/status/1265317623480418305,"Lieber @c_drosten Es ist traurig, dass es Hetzer gibt, die so etwas verantworten. Aber die überwältigende Mehrheit der Bevölkerung weiss Ihre Arbeit zu schätzen. Mit mir angefangen.",
1308011695315521539,https://twitter.com/KuehniKev/status/1308011695315521539,"""Die sexuelle Orientierung geht die Öffentlichkeit nichts an, solange sich das im Rahmen der Gesetze bewegt und solange es nicht Kinder betrifft. An der Stelle ist für mich allerdings eine absolute Grenze erreicht.“  Das sagt @_FriedrichMerz im September 2020. Ein Thread.",
1217446518954823682,https://twitter.com/KarambaDiaby/status/1217446518954823682,Am Mittwochmorgen wurden an meinem Bürgerbüro Einschusslöcher bemerkt. Eine Büroscheibe mit meinem Konterfei weist mehrere Einschusslöcher auf. Die Polizei und der Staatsschutz ermitteln. https://t.co/NyGXlVQK8Q,
1324503377330479104,https://twitter.com/KuehniKev/status/1324503377330479104,"Der ~mächtigste Mann der Welt~ und ~großartigste #POTUS aller Zeiten~ war also nicht in der Lage, einen ~von langer Hand geplanten Wahlbetrug~ einiger ~Linksradikler~ zu verhindern.  Als autoritär gepolter Wähler würde ich vielleicht einfach denken, dass er ein Lappen ist.",
1274997286607769601,https://twitter.com/cem_oezdemir/status/1274997286607769601,"Immerhin habe ich „bitte“ gesagt... Aber im Ernst, „Fresse“ hätte mir nicht rausrutschen dürfen. Auch wenn ich der Überzeugung bin, dass wir nicht in einer Polizeidikatur leben, hätte ich andere Worte wählen müssen.",
1214792068830302208,https://twitter.com/cem_oezdemir/status/1214792068830302208,"Sitze gerade im ICE nach Bayern &amp; muss daran denken, wie ich mal in einem Großraumwagen als einziger von der Polizei mitsamt Schäferhund kontrolliert wurde. Hatte mich allerdings auch auffällig benommen: Ich las die FAZ, trug Anzug, war nicht betrunken &amp; habe niemand angepöbelt.",
1299847406763339784,https://twitter.com/ABaerbock/status/1299847406763339784,"Wenn vor dem Reichstag Fahnen des deutschen Reichs wehen, dann ist das kein Ausdruck von Meinungsfreiheit,  sondern ein Angriff auf unsere Demokratie. Und die muss wehrhaft sein.  #niewieder #b2908",
1230429320365199361,https://twitter.com/cem_oezdemir/status/1230429320365199361,"Es reicht! Wir haben in Deutschland ein massives Problem mit rechtem Terror &amp; müssen endlich anfangen, rechten Sumpf mit aller Härte des Rechtsstaates ein für alle Mal trockenzulegen, und zwar on- wie offline. #Hanau",
1240251122910220290,https://twitter.com/RenateKuenast/status/1240251122910220290,Ihr seit widerlich! #NoAfD,
1265199971076374528,https://twitter.com/cem_oezdemir/status/1265199971076374528,Fragwürdige Methoden: Bild-Artikel über @c_drosten grob falsch. Wie lange weiß der Chefredakteur schon Bescheid? 😉 https://t.co/f1mTi26W90,
1317537921289900033,https://twitter.com/cem_oezdemir/status/1317537921289900033,"Mich lässt der islamistische Mord in  #ConflansSainteHonorine nicht los. Ein Lehrer wurde ermordet, weil er Schüler*innen zu freiheitlichen Bürgern erzog, die Demokratie, Meinungs-, Religions- &amp; Pressefreiheit leben. Muss für uns Ansporn sein, diese laut zu verteidigen! 🖤 🇫🇷 🇪🇺",
1300211490990022656,https://twitter.com/RenateKuenast/status/1300211490990022656,"Wenn 88 % es so sehen u 10% anders, wie kann man dann sagen eine Gesellschaft wäre an der Stelle gespalten? https://t.co/MpA4B9ivsn",
1274610647712530432,https://twitter.com/cem_oezdemir/status/1274610647712530432,"Bin erschüttert über die schlimmen Ereignisse in unserer Stadt #Stuttgart. Egal, aus welcher Richtung diese idiotische Zerstörungsgewalt kommt, es gibt dafür keine Rechtfertigung! Die Täter müssen gefasst werden. Danke an allen Einsatzkräfte &amp; den Verletzen gute Besserung!",
1007187591869947904,https://twitter.com/KonstantinNotz/status/1007187591869947904,Die “Grenzöffnung 2015” ist die #Dolchstoßlegende unserer Zeit. Es ist eine rechtlich wie tatsächlich abwegige rechtsreaktionäre Verschwörungstheorie. Es ist der Versuch die Europäische durch eine nationalistische Erzählung zu ersetzen.,
1247449548940869632,https://twitter.com/stephankuehn/status/1247449548940869632,"Innerhalb von 3 Wochen werden 200.000 deutsche Urlauber aus dem Ausland zurückgeholt, 40.000 Erntehelfer sollen per Luftbrücke nach Deutschland kommen. Aber nach 4 Wochen sind 1.500 schutzbedürftige Flüchtlingskinder noch immer nicht in Sicherheit. Erbärmlich! #LeaveNoOneBehind",
1255111544435871744,https://twitter.com/ABaerbock/status/1255111544435871744,"Aus gegebenem Anlass: Unsere Gesellschaft zeichnet aus, dass alle ein gleiches Recht auf medizinische Behandlung haben. Unsere Verfassung ist da mehr als klar.",
1301165816461832199,https://twitter.com/cem_oezdemir/status/1301165816461832199,"Jeder, der am Wochenende mit einer Russlandfahne &amp; Putinrufen demonstriert hat, muss wissen: Der Kreml lässt Opposition vergiften, nicht demonstrieren. Das ist nicht stark, sondern entlarvt die Angst autoritärer Herrscher vor Kritik! #Nawalny",
1329158774880415745,https://twitter.com/KonstantinNotz/status/1329158774880415745,Seit heute amtlich: Die Fraktion der #noAfD ist ein Sicherheitsproblem für den Deutschen Bundestag.,
1288943993519210496,https://twitter.com/svenlehmann/status/1288943993519210496,"Können wir bitte nicht mehr „sozial Schwache“ sagen, wenn wir Menschen meinen, die wenig Geld haben?  Viele dieser Menschen sind sozial stärker als die, die finanziell stark sind.   Danke.",
1300362469139980288,https://twitter.com/jensspahn/status/1300362469139980288,"Miteinander diskutieren, das ist Demokratie. Brüllen und beleidigen ist es nicht. Eine kleine Gruppe mag laut sein. Die große Mehrheit der Bürger hält trotz mancher Härten in der Krise zusammen &amp; hilft mit. Das macht uns stark. Achten wir einander &amp; geben weiter aufeinander Acht!",
1318983011736715265,https://twitter.com/jensspahn/status/1318983011736715265,"Danke für die vielen guten Wünsche. Ich bin in häuslicher Isolation und erhole mich mit aktuell nur Erkältungssymptomatik. Allen, mit denen ich Kontakt hatte, wünsche ich, dass sie gesund bleiben. Geben wir weiter aufeinander acht!",
1244923321810137090,https://twitter.com/polenz_r/status/1244923321810137090,https://t.co/gWgaUqgPDs,
1337341153902014467,https://twitter.com/polenz_r/status/1337341153902014467,Na dann https://t.co/Gj4BLl9Lo0,
1300788529996464133,https://twitter.com/polenz_r/status/1300788529996464133,"MIT DEN HEUTIGEN ERKENNTNISSEN hätten wir Friseure und Einzelhandel nicht schließen müssen, sagt Spahn. Das heißt: Mit den damaligen blieb nichts anderes übrig.  Mit den Kenntnissen von Montag hätte ich meinen Lottoschein auch anders ausgefüllt.",
1339896591562489858,https://twitter.com/KartesMdB/status/1339896591562489858,"Diese Todesanzeige in meiner Lokalzeitung hat mich heute sehr bewegt. Wer sagt, es treffe nur die Alten: Wollen Sie mit 70 sterben? Wollen Sie mit 47 den Vater verlieren? Jedes Leben ist gleich viel wert. #aha #zusammengegencorona https://t.co/JugMeEt46p",
1264946109719379970,https://twitter.com/polenz_r/status/1264946109719379970,"Sieht so aus, als würde aus einem Rufmord an einem Wissenschaftler ein journalistischer Selbstmord https://t.co/A6Bucyb3eT",
1324767075265634305,https://twitter.com/polenz_r/status/1324767075265634305,Wann war nochmal die Einführung des Männerwahlrechts? Und warum? https://t.co/3iddasiBNn,
1279418480387858437,https://twitter.com/MatthiasHauer/status/1279418480387858437,"Deutsche mit Migrationshintergrund begehen durchschnittlich übrigens deutlich weniger Straftaten als #AfD-Mitglieder des Bundestages. Sollte man zusätzlich bedenken, wenn sie mal wieder über Ausländer, „Pass-Deutsche“ etc. hetzen. #NazisRaus #noAfD #AfDiststaatszersetzend",
1279893337131139073,https://twitter.com/polenz_r/status/1279893337131139073,https://t.co/e046b7by2y,
1283699023405342724,https://twitter.com/polenz_r/status/1283699023405342724,"Unsere Fehlerkultur macht Unterschiede, je nach dem, ob man Manuel oder Mesut heißt.",
1280042267550588928,https://twitter.com/n_roettgen/status/1280042267550588928,"#China massively curtails #Hongkong’s freedoms. But instead of clearly condemning this injustice, the German foreign service warns 🇩🇪 citizens against criticizing 🇨🇳. This kind of self-censorship is exactly what 🇨🇳 wants. We need to protect our citizens, but not on China’s terms.",
1335688233494130688,https://twitter.com/polenz_r/status/1335688233494130688,So ist das wohl https://t.co/2G08gauLmB,
1225034823888199682,https://twitter.com/polenz_r/status/1225034823888199682,"Der FDP-MP Kemmerich kann nur mit Stimmen von FDP, CDU und der völkisch-nationalistischen AfD gewählt worden sein. In eine von der AfD tolerierte FDP-Regierung darf die CDU nicht eintreten. Es sollte so schnell wie möglich Neuwahlen geben. #Thüringen",
1227983709770481664,https://twitter.com/PaulZiemiak/status/1227983709770481664,Warum nenne ich Herrn Höcke einen Nazi? Weil er einer ist! https://t.co/NFPtOmqezn,
1242912639304568832,https://twitter.com/MarcoBuschmann/status/1242912639304568832,"Nur zwei AfD-MdBs haben für Beschluss nach Art 115 GG gestimmt. Der war aber Voraussetzung für Hilfen an kleine Betriebe bis 10 Beschäftigte. Jeder, der in solchen Betrieben arbeitet und schon mal AfD gewählt hat, sollte wissen: Die waren heute bereit, Euch hängen zu lassen.",
1329022953586044929,https://twitter.com/KonstantinKuhle/status/1329022953586044929,"Die AfD hat Personen ins Reichstagsgebäude eingeschleust, die Abgeordnete bedrängen und ihnen die Handykamera ins Gesicht halten. Ich empfinde diese Versuche der Beeinflussung des Abstimmungsverhaltens als absolut unerhört. Das gehört unterbunden.",
1225045153477550081,https://twitter.com/MAStrackZi/status/1225045153477550081,"Ich schätze Thomas #Kemmerich persönlich. Ich verstehe seinen Wunsch, #Ministerpräsident zu werden. Sich aber von jemandem wie #Höcke wählen zu lassen, ist unter Demokraten inakzeptabel &amp; unerträglich. Es ist daher ein schlechter Tag für mich als Liberale. #Thüringen #Thueringen",
1225093712646168576,https://twitter.com/Lambsdorff/status/1225093712646168576,"Man kann, ja soll in einer demokratischen #Wahl antreten. Aber man lässt sich nicht von @AfD-Faschisten wählen. Wenn es doch passiert, nimmt man die Wahl nicht an.  Am besten für @KemmerichThL, #Thüringen und  @fdp: Sofortiger #Rücktritt, schnelle #Neuwahlen.  #Thueringen #FDP",
1299770802917838851,https://twitter.com/KonstantinKuhle/status/1299770802917838851,"Die Behörden in der Bundeshauptstadt müssen in der Lage sein, das Durchbrechen der Absperrung um das Reichstagsgebäude zu verhindern. Wenn ich sehe, wie schwarz-weiß-rote Fahnen vor unserem Parlament geschwenkt werden, wird mir schlecht.",
1290927580401602561,https://twitter.com/c_lindner/status/1290927580401602561,"Ich bin selten mit @KuehniKev einer Meinung - was würde Abschluss seines Studiums daran ändern? Statt über Studienabschluss zu diskutieren, sollten wir lieber in der Sache streiten. Im Parlament müssen nicht nur Akademiker sein. CL #Kuehnert",
1262327879964246017,https://twitter.com/c_lindner/status/1262327879964246017,"Ich sagt eben zu @derspiegel: Die spontane Umarmung bei der Verabschiedung am Freitag war ein Fehler, wie er unter Freunden nach einem privaten Abend leider passiert. Das war kein Vorsatz, sondern Unkonzentriertheit. Am Ende bleibt man Mensch. Tut mir leid! CL",
1259427578953314305,https://twitter.com/c_lindner/status/1259427578953314305,"Wer sich für Bürgerrechte und eine intelligente Öffnungsstrategie einsetzt, der demonstriert nicht mit obskuren Kreisen und der verzichtet nicht auf Abstand und Schutz. Die Aktion von @KemmerichThL schwächt unsere Argumente. Ich habe dafür kein Verständnis. CL (2/2)",
1268446539468484609,https://twitter.com/theliberalfrank/status/1268446539468484609,"Für die Freiheit, an der Seite von #HongKong. Wir erinnern an #TiananmenSquareMassacre. #HongKongProtests https://t.co/tViCUDMsXQ",
1291757488543539200,https://twitter.com/GydeJ/status/1291757488543539200,"USA verhängen Sanktionen gegen #Beijing‘s Erfüllungsgehilfin Carrie Lam. Die Regierungschefin in #Hongkong ist maßgeblich für Menschenrechtsverletzungen verantwortlich. Richtiger Schritt, den auch die #EU wählen sollte.  🌎 Gemeinschaft muss Demokratiebewegung in 🇭🇰 unterstützen.",
1213052937020354560,https://twitter.com/c_lindner/status/1213052937020354560,"Unmittelbar nach so einem Einsatz fällt die @spdde den Beamtinnen und Beamten in den Rücken. Wer für uns die Knochen hinhält, sollte den Rücken gestärkt bekommen. Hier werden Täter und Opfer vertauscht. CL #Esken #Connewitz",
1321406791964655617,https://twitter.com/c_lindner/status/1321406791964655617,"Die #Unverletzlichkeit der #Wohnung ist ein #Verfassungsgebot. Herr #Lauterbach schlägt Maßnahmen vor, die schärfer sind als die bei der Terrorismusabwehr. Das kann ich nicht mehr als verhältnismäßig betrachten und das ist mit Sicherheit auch nicht mehr verfassungsgemäß. CL",
1301423063293145093,https://twitter.com/GydeJ/status/1301423063293145093,Seit über eineinhalb Jahren fordert die @fdpbt stärkere Einhaltung von Völkerrecht und #Menschenrechten in #Hongkong.  Gestern habe ich @nathanlawkc getroffen und die Auslandsreise von #WangYi Revue passieren lassen. Unser Fazit: #CCP hat falsch gepokert - 🇪🇺 steht zusammen. https://t.co/gEhXuBlD4P,
1274061913190739969,https://twitter.com/DFoest/status/1274061913190739969,Wolfgang #Kubicki made my day:  „Hat jemand Drecksack zur #AfD gerufen?“  „Ach Hetzer? Sehr gut“ 🤣🤣🤣 https://t.co/SBqwLmi3qB,
1303652953744699393,https://twitter.com/c_lindner/status/1303652953744699393,"Der #Bundestag zollt der Polizei mit stehendem Applaus Respekt. Auf der Tribüne die Beamten, die sich dem Mob auf den Treppen des Reichstags entgegen gestellt haben. Welche Fraktion erhebt sich nicht? #AfD. Das sind keine Verfassungspatrioten. CL",
1237814821736845317,https://twitter.com/Alice_Weidel/status/1237814821736845317,"Weil er die Migrationspolitik in Deutschland kritisierte, flog Xavier #Naidoo aus der Jury von #DSDS. Das sagt viel über die Meinungsfreiheit in unserem Land aus! https://t.co/cb6vGGz4ls",
1218932269261512704,https://twitter.com/PetrBystronAfD/status/1218932269261512704,"Dear Iranian Friends: As promised, I read 4 of 1400 tweets you sent me in German parliament. Your voices were heard! I told all German parties to support YOU - not the Mullahs! See the original speech here (in Farsi)!  @realDonaldTrump #IranProtests2020    https://t.co/nx7Y1HQd86",
1274716341103181825,https://twitter.com/Alice_Weidel/status/1274716341103181825,"#Stuttgart: Verharmlosend spricht Polizeipräsident Lutz von Tätern aus der ""Party- &amp; Eventsszene"". So als hätten Feiernde über die Stränge geschlagen. Grotesk und den verletzten Beamten gegenüber unwürdig. Schämen Sie sich, Herr Lutz - und geben Sie Ihr Amt ab! #Migrantifa #AfD",
1292177397329076224,https://twitter.com/JoanaCotar/status/1292177397329076224,"Darf ich vorstellen? Ricarda Lang, stellvertretende Bundesvorsitzende von @Die_Gruenen, DIE Grünen, die - angesichts der steigenden Zahl übergewichtiger Menschen in Deutschland - gerne TV-Werbung für Fast Food verbieten wollen. Lass es Dir schmecken, Ricarda! 😁🍔🍟🍔 #McDonalds https://t.co/NFOMOxtG8A",
1225407109824745475,https://twitter.com/Alice_Weidel/status/1225407109824745475,"Das politische Berlin steht Kopf, weil ein Ministerpräsident der #SED-Nachfolgepartei nicht gewählt wurde. Nun wird der #FDP-Ministerpräsident zur Aufgabe gezwungen. #Merkel &amp; alle Parteien offenbaren ein erschreckendes Demokratieverständnis - nämlich gar keines! #Thuerigen",
1284778608461045760,https://twitter.com/Alice_Weidel/status/1284778608461045760,"„#PartyundEventszene“ wieder aktiv: Randalierer verwüsten letzte Nacht #Opernplatz in #Frankfurt! Was muss noch passieren, damit der Schutz der Bürger und ihres Hab und Gutes endlich wieder in den Vordergrund gestellt wird? Es muss endlich konsequent durchgegriffen werden! #AfD https://t.co/MDMkzXApqa",
1277254322561208320,https://twitter.com/Alice_Weidel/status/1277254322561208320,"Die Krawallnacht, die #Stuttgart vor einer Woche erleben musste, war eine Nacht der Schande! Das Problem sind eingewanderte Parallelgesellschaften, die in unserem Land nie angekommen sind, die unsere Werte, unsere Art zu leben und unsere Rechtsordnung ablehnen und verachten! #AfD https://t.co/rfS7Mi4H2p",
1226797527195947009,https://twitter.com/Alice_Weidel/status/1226797527195947009,"Jetzt könnte die #CDU Nägel mit Köpfen machen: Nachdem #AKK ihren Rückzug angekündigt hat, stünde Bodo #Ramelow sicher für den CDU-Vorsitz bereit. Da käme dann zusammen, was seit Merkels ""Wahl-rückgängig-machen"" zusammengehört. #Kanzlerkandidatur #KrampKarrenbauer #AKKRücktritt",
1236248048457650176,https://twitter.com/Alice_Weidel/status/1236248048457650176,"Migranten an der 🇹🇷-🇬🇷 Grenze geben offen zu, dass sie nicht in #Griechenland bleiben wollen, sondern das Land für sie nur eine ""Brücke"" ist, um in andere Länder weiterreisen zu können. Einmal mehr zeigen sich die fatalen Folgen der Willkommenspolitik. #Erdogan #Merkel #AfD https://t.co/1MnSkDmXuP",
1243480141612879873,https://twitter.com/Alice_Weidel/status/1243480141612879873,Zwei Jahre Bewährung für ein Menschenleben - dieses Skandalurteil ist eine Ohrfeige für die Angehörigen des Opfers! #Wittenberg #Staatsversagen #AfD https://t.co/0ob01A0zsO https://t.co/CxqyvGfqvB,
1237126247395835912,https://twitter.com/GottfriedCurio/status/1237126247395835912,"Warum sitzt bei #hartaberfair ein völlig unbekannter ""Komiker"", der niemanden repräsentiert außer sich selbst? Während die AfD mit Mill. Wählern wieder ausgegrenzt wird. Zumal bei einem Thema, wo alle anderen Parteien dieselbe Meinung haben. Statt Debatte: Regierungspropaganda.",
1233891967274274816,https://twitter.com/GottfriedCurio/status/1233891967274274816,"Deutschland droht ein zweites 2015, diesmal mit Hardcore-Islamisten, die bis zuletzt gekämpft haben; und was trendet hier? #sportstudio #DSDS #Takemeout und zwei Fußballspiele. Ist das jetzt Desinteresse, Apathie oder das letzte Spielen der Bordkapelle, während das Schiff sinkt?",
1275330448454045696,https://twitter.com/Alice_Weidel/status/1275330448454045696,"Klar. NIEMAND konnte SOWAS ahnen. Das ist das Ergebnis einer ungeregelten, illegalen #Einwanderung aus gewaltaffinen Gesellschaften, die auf unseren Rechtsstaat pfeifen. Davor haben wir immer gewarnt! #Stuttgart #StuttgartRiots #Kretschmann #Migration #AfD https://t.co/VVwrz9pWrR",
1230411493340041216,https://twitter.com/Joerg_Meuthen/status/1230411493340041216,"Das ist weder rechter noch linker Terror, das ist die wahnhafte Tat eines Irren. Jede Form politischer Instrumentalisierung dieser schrecklichen Tat ist ein zynischer Fehlgriff. Es sollen stattdessen alle Menschen unseres Landes gemeinsam mit den Angehörigen um die Opfer trauern.",
1288409793632317440,https://twitter.com/Alice_Weidel/status/1288409793632317440,"Deutsche Kuscheljustiz macht Mädchen zum Freiwild! Afghanischer Täter nach Vergewaltigung einer Elfjährigen in #Dortmund gefasst und wieder freigelassen, schlägt erneut zu und vergewaltigt Dreizehnjährige. Eine Schande für unser Land und ein Armutszeugnis für unsere Justiz. #AfD https://t.co/MIKA1mXqTc",
1309834884823879680,https://twitter.com/Markus_Soeder/status/1309834884823879680,"Wir werden für Bayern anordnen, dass die Reichskriegsflagge verboten wird. Mit einer solchen Flagge zeigt man die Ablehnung unserer Demokratie. #csuvpt20",
1300059250354532353,https://twitter.com/Markus_Soeder/status/1300059250354532353,"In Deutschland kann jeder sagen, was er möchte. Aber Symbole der Rechtsextremen vor dem Reichstag sind ein Rückfall in dunkelste Kapitel unserer Geschichte. Hier sollte man nicht nur körperlichen, sondern auch geistigen Abstand wahren. Danke an die Polizei für ihren Einsatz.",
1246689377239080960,https://twitter.com/Markus_Soeder/status/1246689377239080960,"Wir werden 500 Euro als Bonus an alle Pflegekräfte zahlen. Zudem haben wir in allen Krankenhäusern, Pflege- und Seniorenheimen freies Essen und Getränke für die Beschäftigten eingerichtet.",
1275085021829828610,https://twitter.com/smuellermdb/status/1275085021829828610,"Wir haben in Deutschland ein Problem mit Migranten, die keinerlei Respekt vor der Polizei haben. Angestachelt von den Rassismus-Diskussionen der letzten Wochen fühlen sie sich als Opfer und enthemmt durch Alkohol und Drogen entlädt sich der Hass auf Polizisten. #Stuttgart",
1225103643092889600,https://twitter.com/Markus_Soeder/status/1225103643092889600,"Es ist ein inakzeptabler Dammbruch, sich mit Stimmen von AfD und vor allem von Herrn Höcke zum Ministerpräsidenten wählen zu lassen. Die beste und ehrlichste Antwort wären Neuwahlen. #Thüringen https://t.co/u7puQeFs2N",
1325132424775421952,https://twitter.com/Markus_Soeder/status/1325132424775421952,"Yes he can! Herzlichen Glückwunsch an @JoeBiden Bin sehr erleichtert, dass der Wahlkrimi ein gutes Ende genommen hat. Mein Vertrauen in die amerikanische Demokratie ist wieder gestärkt. Jetzt sollte das bizarre Schauspiel der letzten Tage ein Ende finden.",
1298607091461087237,https://twitter.com/smuellermdb/status/1298607091461087237,"Ich halte das Demo-Verbot in Berlin für falsch. Die Verwaltung argumentiert, man dürfe gewissen Gruppen keine Bühne bieten. Ein verqueres Demokratieverständnis. Das Demonstrationsrecht ist eins der wichtigsten Bürgerrechte - egal wofür man demonstriert. #b2908",
